MatchID, Map,TeamA,TeamB,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
31620,mirage,Astralis,CLG,1,16,7,21,3,10,20,2,10,22,7,13,19,5,14,16,5,12,22,1,18,12,2,20,8,2,19,9,1,21,8,3,20
31623,overpass,Astralis,CLG,1,16,11,26,6,15,24,5,20,19,1,17,20,7,15,13,5,18,20,7,21,20,4,19,17,4,20,14,4,19,14,4,23
31624,mirage,Renegades,Fluffy Gangsters,1,16,11,23,3,17,23,1,9,19,5,19,18,7,21,19,4,19,20,5,19,19,6,20,16,5,19,17,2,22,13,3,22
31625,cobblestone,Empire,Immortals,0,7,16,18,1,19,13,1,18,14,1,18,6,1,17,8,3,20,23,6,13,22,7,12,17,2,10,15,2,11,15,1,13
31626,nuke,dignitas,HellRaisers,0,10,16,22,4,21,20,1,17,13,4,18,14,4,22,8,2,20,27,4,17,22,2,16,18,5,14,16,3,16,15,1,14
31627,train,FlipSid3,OpTic,0,7,16,20,0,17,13,1,17,13,3,20,8,2,17,6,3,19,25,3,11,22,1,9,16,4,14,14,2,12,13,4,14
31628,cache,TyLoo,Cloud9,0,13,16,21,5,21,19,3,21,18,7,17,18,3,21,18,8,22,25,2,15,24,3,18,17,5,22,22,5,22,14,1,17
31629,cobblestone,EnVyUs,Splyce,1,16,4,23,3,12,24,3,14,17,6,9,16,6,13,10,3,9,18,0,18,16,1,15,9,1,18,8,2,20,6,2,19
31630,dust2,mousesports,G2,1,16,1,27,2,8,20,5,9,11,4,4,10,5,4,14,6,11,10,4,17,9,3,16,7,0,17,5,0,16,5,1,16
31631,train,FaZe,Gambit,1,16,11,19,2,12,27,5,17,20,5,13,19,9,18,18,6,15,21,6,22,20,2,20,14,3,20,14,6,21,6,2,20
31632,mirage,ex-noMERCY,AGG,0,11,16,22,0,19,19,1,20,16,3,15,16,6,19,11,11,23,28,2,15,23,3,16,16,3,16,17,9,20,12,3,18
31633,train,ex-noMERCY,AGG,0,8,16,22,0,18,17,2,19,15,5,21,9,1,19,6,2,21,24,3,11,26,3,14,20,3,13,14,5,14,14,3,17
31634,mirage,TyLoo,Splyce,1,16,14,31,4,21,20,2,23,20,8,23,18,3,22,18,7,25,28,3,22,24,3,23,21,5,19,22,3,23,18,6,20
31635,dust2,dignitas,Renegades,1,16,12,27,4,18,25,8,16,20,5,19,16,2,16,13,5,23,24,4,18,24,4,20,16,6,20,15,2,20,13,2,23
31636,train,PRIDE,Kinguin,1,16,3,24,5,7,22,3,8,15,3,9,13,4,8,14,7,12,14,0,16,12,2,17,10,0,18,6,2,18,2,1,19
31637,mirage,PRIDE,Kinguin,0,14,16,30,1,21,28,3,22,25,4,23,17,1,21,13,4,22,25,3,22,28,6,22,22,4,22,20,4,23,14,1,24
31638,cobblestone,PRIDE,Kinguin,1,16,10,29,1,14,19,3,16,20,3,18,17,2,17,14,1,16,24,3,18,19,1,20,17,5,22,11,3,20,10,4,19
31639,train,FlipSid3,Immortals,1,16,12,27,2,16,23,6,17,19,5,18,19,9,21,16,3,22,25,4,21,22,3,24,18,1,18,15,5,19,14,8,22
31640,cache,HellRaisers,OpTic,0,14,16,28,2,21,22,5,22,18,4,20,17,0,21,15,6,21,25,7,15,25,1,22,17,3,20,19,3,22,19,4,22
31641,cobblestone,Cloud9,EnVyUs,0,12,16,30,5,21,20,1,15,18,2,21,16,3,19,10,6,21,24,5,18,23,1,18,17,2,16,19,9,21,14,2,21
31642,train,G2,Gambit,0,10,16,25,1,16,20,0,18,15,2,20,17,3,21,9,4,17,20,9,14,22,4,21,21,1,18,18,8,16,11,4,17
31643,cobblestone,TyLoo,dignitas,0,3,16,17,2,18,10,2,17,10,4,17,10,1,19,6,3,18,26,1,8,19,4,12,18,3,10,15,2,8,11,4,15
31644,overpass,FlipSid3,HellRaisers,1,16,9,27,1,15,22,7,14,21,4,14,15,6,16,14,3,13,24,2,17,16,3,21,12,5,20,11,5,20,8,5,21
31645,cache,Cloud9,G2,0,8,16,23,4,21,17,3,18,15,4,15,10,3,18,6,1,15,34,5,15,20,4,13,13,5,13,11,1,13,9,1,17
31646,cobblestone,PRIDE,AGG,1,16,9,21,3,11,19,5,13,21,3,17,15,1,13,15,7,15,20,2,18,17,1,17,13,3,18,11,7,17,8,6,21
31647,train,PRIDE,AGG,0,4,16,14,3,16,15,1,17,10,1,16,10,2,18,5,1,17,19,2,14,19,8,8,17,1,9,13,6,10,16,1,13
31648,overpass,AGG,PRIDE,1,16,10,24,6,19,20,5,13,19,5,13,18,6,18,13,4,17,19,3,19,16,3,20,15,5,17,15,2,19,15,3,19
31649,train,Bpro,ex-CPH Wolves,0,12,16,22,5,20,22,2,19,16,3,20,17,4,19,16,2,20,25,3,18,20,4,15,19,7,18,17,3,21,17,3,21
31650,cache,ANOX,PENTA,0,6,16,12,0,18,16,2,21,13,0,20,10,3,18,5,3,19,25,5,11,25,8,12,15,0,10,17,4,14,14,5,9
31651,overpass,PENTA,ANOX,1,16,2,21,7,8,16,3,7,15,2,8,15,6,8,17,3,11,15,1,16,13,1,16,8,2,17,3,2,17,2,3,18
31652,mirage,Bpro,ex-CPH Wolves,0,3,16,14,0,15,9,0,17,6,0,16,7,2,18,8,1,19,20,2,7,19,2,10,16,3,9,17,5,9,13,3,9
31653,cobblestone,Lioncast,RCTIC,0,8,16,16,1,20,12,2,15,11,0,18,11,3,20,10,2,17,22,6,13,25,5,13,20,2,8,15,9,14,8,4,12
31654,cache,RCTIC,Lioncast,1,16,2,26,3,7,17,5,8,14,5,11,13,2,13,12,8,10,16,1,17,12,2,17,8,1,16,7,0,16,6,1,17
31655,dust2,Orbit,Kinguin,1,16,9,24,12,12,25,1,10,20,4,16,20,6,15,8,4,19,20,1,17,14,1,20,13,1,18,12,4,20,12,3,22
31656,cache,Kinguin,Orbit,0,14,16,23,2,19,23,4,22,22,7,21,17,11,24,13,2,20,29,3,17,29,1,18,18,8,20,14,7,19,15,4,24
31657,cobblestone,k1ck,PENTA,1,16,9,33,6,15,21,4,18,18,2,15,15,3,15,15,4,16,22,1,20,19,3,21,18,2,21,10,4,20,10,5,21
31660,overpass,k1ck,PENTA,0,5,16,10,3,16,15,2,19,10,3,16,8,3,18,7,1,16,16,3,8,19,3,12,16,5,9,17,3,11,17,2,10
31661,mirage,AlienTech,GamersLeague,1,16,11,25,6,16,18,3,15,19,4,17,16,2,16,15,6,16,24,6,17,19,3,20,18,5,19,11,2,19,8,6,18
31662,dust2,GamersLeague,AlienTech,0,7,16,18,1,17,17,1,19,14,4,21,10,4,18,9,4,19,21,4,12,23,7,15,20,5,14,19,3,15,11,8,13
31663,mirage,Escape,Kinguin,0,11,16,23,1,16,20,6,21,17,6,23,12,3,20,11,2,22,27,1,18,20,3,16,21,2,18,19,6,16,15,2,15
31664,cache,Kinguin,Escape,0,14,16,29,3,22,21,5,22,18,3,18,19,6,21,14,4,21,31,5,21,19,2,21,19,2,20,20,5,20,15,2,19
31665,mirage,Orbit,GameAgents,1,16,12,27,5,15,23,2,21,20,3,18,19,4,18,18,8,16,27,2,21,22,2,20,17,4,23,13,3,21,9,4,22
31666,overpass,Orbit,GameAgents,1,16,9,28,2,12,25,6,16,19,3,12,12,5,17,8,3,15,16,5,17,15,5,18,15,2,18,14,5,20,12,6,19
31667,cache,Alpha,ALTERNATE aTTaX,1,16,8,27,1,14,24,5,12,22,4,16,18,4,15,10,3,18,21,2,21,20,5,21,14,2,18,11,3,21,9,3,20
31668,train,ALTERNATE aTTaX,Alpha,1,16,7,19,3,11,18,3,13,18,3,16,16,1,17,15,2,19,25,2,16,19,4,17,11,3,18,12,7,19,9,2,16
31669,cache,AlienTech,c5,0,14,16,34,4,19,30,10,24,15,4,20,17,3,22,12,4,24,28,5,24,23,1,18,22,4,22,18,2,19,18,4,25
31670,mirage,ALTERNATE aTTaX,Alpha,0,7,16,21,2,19,13,3,17,11,1,18,11,2,17,9,4,19,25,3,9,19,4,13,18,2,14,14,3,11,14,6,18
31671,dust2,c5,AlienTech,1,16,14,24,6,19,25,3,22,19,4,22,17,0,19,15,8,18,34,1,18,26,4,20,15,3,21,13,2,21,12,6,20
31672,cache,fnatic,TSM,1,16,13,27,1,20,24,7,19,21,2,17,20,1,19,16,5,16,25,1,22,19,3,20,18,7,23,18,5,22,11,2,21
31673,mirage,fnatic,TSM,1,16,3,24,2,8,17,0,8,17,5,10,12,6,10,10,4,13,15,2,16,10,3,16,7,0,15,9,2,16,8,2,17
31674,cobblestone,FaZe,dignitas,1,16,5,31,1,6,18,6,13,18,6,12,14,5,9,14,8,11,16,1,19,13,0,19,10,1,18,6,1,19,6,3,20
31675,mirage,Tricked,Spirit,0,11,16,24,4,20,20,3,18,23,5,18,12,8,21,9,3,20,30,1,16,20,2,16,18,2,20,14,4,16,14,10,20
31676,inferno,Spirit,Tricked,0,6,16,15,1,15,14,5,17,10,1,15,9,4,17,11,2,19,21,4,12,20,2,13,16,1,10,13,2,12,13,3,12
31677,dust2,Spirit,Tricked,1,16,10,23,3,15,20,4,15,21,5,17,17,3,13,12,4,12,18,3,19,17,4,17,14,1,17,12,3,19,11,3,21
31678,mirage,FaZe,dignitas,1,16,6,25,2,8,19,6,10,22,3,14,19,5,13,15,6,12,13,4,19,15,4,21,13,2,19,10,4,21,6,3,21
31679,mirage,iNETKOXTV,Kinguin,0,3,16,11,0,16,9,0,18,7,1,17,6,3,17,6,2,18,21,1,9,19,1,7,17,2,9,15,0,5,14,5,10
31680,cache,Kinguin,iNETKOXTV,1,16,10,24,3,12,27,4,19,18,4,19,17,5,17,14,5,15,21,2,21,15,1,21,16,2,19,15,4,20,15,5,20
31681,dust2,LDLC,eSuba,1,16,2,24,3,5,19,2,8,16,5,9,13,6,13,12,5,11,12,1,16,12,2,17,9,2,16,8,1,17,5,4,18
31682,nuke,LDLC,eSuba,1,16,8,26,4,15,21,4,13,18,7,15,17,2,16,11,5,16,18,4,18,18,5,16,14,1,21,13,4,18,12,4,20
31683,overpass,LDLC,Kinguin,0,11,16,25,2,20,22,2,20,11,2,19,12,3,23,11,6,23,27,5,19,22,2,13,22,3,18,19,3,16,15,2,15
31684,cache,Kinguin,LDLC,1,16,10,27,1,16,23,3,16,18,7,19,18,4,18,16,4,16,19,3,19,19,3,19,17,4,20,15,1,20,15,5,24
31685,cache,demonlaget,visomvet,0,6,16,20,3,14,11,2,16,13,3,19,14,0,19,12,4,19,21,2,12,21,1,13,15,5,13,17,4,17,13,6,15
31686,mirage,visomvet,demonlaget,1,16,9,23,8,14,22,5,15,20,6,12,22,2,13,16,4,18,19,4,20,16,3,21,13,3,20,13,1,22,11,4,21
31687,cache,mixbanan,GrabbarnaGrus,1,16,3,27,4,8,17,6,7,16,2,8,14,4,10,12,1,11,13,2,16,10,1,19,8,2,16,8,1,18,5,2,17
31688,mirage,GrabbarnaGrus,mixbanan,0,3,16,14,2,15,10,1,16,7,3,16,7,1,18,5,1,17,23,1,6,21,4,6,14,1,8,15,4,12,9,4,11
31689,cobblestone,Bpro,LDLC,0,8,16,28,1,16,20,2,18,13,5,19,13,3,19,10,5,18,25,2,17,20,4,13,18,6,17,13,0,18,13,7,19
31690,cache,LDLC,Bpro,0,7,16,21,1,19,14,0,17,15,2,17,13,3,19,11,4,21,30,2,13,22,3,12,17,2,19,11,4,12,13,4,18
31691,mirage,k1ck,eSuba,0,9,16,22,4,17,18,8,19,13,1,19,13,2,21,10,6,19,27,5,14,27,4,18,14,4,13,14,5,14,13,2,18
31692,cobblestone,eSuba,k1ck,0,9,16,26,1,17,14,1,17,14,5,20,8,2,20,5,3,19,24,2,12,23,2,16,19,1,12,11,2,10,16,4,17
31693,cache,eSuba,k1ck,0,11,16,26,4,21,20,2,20,18,4,18,16,3,22,12,6,19,24,5,16,19,4,19,22,3,18,20,5,20,15,5,19
31694,mirage,Magistra,Creation,1,16,9,22,8,14,22,4,13,22,4,17,18,3,16,16,5,14,22,1,17,17,4,21,15,2,20,11,1,21,9,6,22
31695,cobblestone,Creation,Magistra,0,11,16,27,4,17,15,4,19,16,5,19,16,2,23,15,3,22,25,1,16,25,5,18,21,5,18,14,7,20,15,1,17
31696,cobblestone,FaZe,fnatic,0,0,16,11,0,16,7,0,14,5,1,16,7,1,16,6,2,15,20,1,6,17,0,5,14,4,9,12,1,7,14,1,9
31697,mirage,FaZe,fnatic,1,16,8,25,1,13,20,5,13,20,8,14,17,7,11,17,5,11,20,3,20,15,1,21,12,2,17,9,1,19,6,2,22
31698,cobblestone,Alpha,Eastern Vikings,0,9,16,23,2,15,20,3,18,16,2,21,12,5,20,10,1,23,30,2,14,22,3,16,19,5,15,14,8,18,12,6,19
31699,nuke,Eastern Vikings,Alpha,0,10,16,17,4,19,17,3,19,12,0,16,12,5,21,10,1,20,24,2,13,19,2,12,19,1,14,16,4,14,16,6,16
31700,dust2,Eastern Vikings,Alpha,0,6,16,15,1,20,12,4,18,13,2,16,10,2,19,12,3,21,25,2,10,25,2,11,20,3,13,14,6,11,10,9,17
31701,cache,mixbanan,visomvet,1,16,11,29,4,17,24,2,13,23,4,16,17,3,16,12,6,16,25,4,22,17,3,20,17,4,22,12,3,19,7,2,22
31702,mirage,visomvet,mixbanan,1,16,14,25,5,20,26,4,20,23,5,16,24,2,21,12,7,18,29,2,21,19,7,23,23,5,23,16,2,22,8,8,21
31703,overpass,visomvet,mixbanan,0,14,16,26,8,22,22,2,19,23,9,25,18,8,20,16,4,21,31,4,20,23,4,19,19,4,20,17,4,23,17,4,23
31704,cobblestone,VG.CyberZen,Born Of Fire,1,16,2,25,3,10,18,1,6,17,7,9,14,3,8,13,1,10,14,0,17,13,1,17,9,1,18,4,1,18,3,1,17
31705,mirage,VG.CyberZen,Born Of Fire,1,16,7,20,6,12,24,5,17,20,2,15,21,2,16,11,4,17,18,2,18,16,5,19,18,6,19,17,2,20,8,1,20
31706,cache,New4,EDG,1,16,3,22,5,6,20,7,9,18,5,7,12,2,6,14,8,10,10,1,16,9,0,18,8,3,16,9,1,18,2,1,18
31707,mirage,EDG,New4,1,16,6,26,3,8,26,2,13,12,4,11,13,2,12,15,13,15,14,1,18,13,3,18,12,3,18,12,3,20,8,2,19
31708,cobblestone,TSM,FaZe,0,13,16,22,4,19,23,8,21,20,2,19,18,7,20,14,3,18,24,2,17,21,4,18,19,4,21,20,3,21,12,6,20
31709,train,FaZe,TSM,1,16,12,23,6,16,22,0,16,21,7,19,20,4,19,14,5,19,25,5,20,16,1,17,15,2,19,17,5,23,16,3,21
31710,cobblestone,fnatic,dignitas,1,16,9,27,6,18,19,2,12,17,5,13,20,2,18,14,6,15,20,2,20,19,4,19,14,2,17,15,5,21,8,3,20
31711,cobblestone,Spirit,ALTERNATE aTTaX,1,16,6,26,3,11,18,8,12,16,2,12,17,3,14,11,3,13,18,2,15,13,4,17,10,3,18,11,3,19,10,1,19
31712,cache,ALTERNATE aTTaX,Spirit,0,13,16,23,2,21,19,3,22,17,2,19,19,1,24,14,4,23,32,8,17,26,5,14,18,8,20,17,2,20,16,2,21
31713,dust2,Orbit,LowLandLions,1,16,7,23,3,11,19,7,12,20,6,16,16,5,13,14,5,10,23,1,16,13,2,18,10,4,20,11,1,20,5,4,18
31714,mirage,Orbit,LowLandLions,0,12,16,20,3,19,16,6,20,14,5,21,15,6,23,13,5,26,30,3,16,28,3,17,18,3,14,20,7,16,13,3,15
31715,overpass,Orbit,LowLandLions,0,4,16,14,5,17,14,3,18,11,3,16,11,2,18,9,2,17,24,3,11,22,6,12,17,4,12,13,4,13,10,3,11
31716,overpass,AGG,Iwku,1,16,7,19,4,14,19,5,14,20,4,16,16,3,13,17,3,14,18,4,20,16,2,19,13,1,18,13,4,17,11,7,17
31717,dust2,Iwku,AGG,0,11,16,22,4,18,18,6,20,20,3,20,16,7,21,12,4,23,26,5,17,20,5,16,21,8,16,18,3,19,17,8,20
31718,train,PRIDE,DenDD,0,14,16,28,2,24,22,3,17,21,1,19,15,8,25,12,5,24,24,3,17,25,3,22,20,3,19,21,7,22,19,6,18
31719,dust2,dignitas,fnatic,0,6,16,15,1,17,11,5,18,10,7,20,8,1,19,4,1,20,25,8,9,21,5,8,22,2,11,14,0,10,12,0,10
31720,cobblestone,PRIDE,DenDD,0,11,16,24,7,17,19,3,17,24,4,17,13,2,20,8,2,20,26,4,15,18,6,15,18,2,17,17,2,20,12,6,21
31721,mirage,c5,Magistra,1,16,13,23,10,22,19,1,18,20,2,18,17,1,17,12,3,24,24,1,16,20,4,16,23,5,20,16,4,20,16,7,19
31722,cache,c5,Magistra,0,14,16,27,7,22,23,2,23,18,6,25,17,6,22,11,3,19,25,3,16,26,4,20,22,4,17,20,7,22,18,2,21
31723,cobblestone,c5,Magistra,0,10,16,23,4,19,18,6,18,16,3,21,13,1,22,9,4,21,23,4,16,22,4,15,22,2,17,20,3,14,14,3,17
31724,overpass,Alpha,ex-CPH Wolves,1,16,9,25,4,17,24,4,16,21,6,16,13,4,16,10,6,20,24,4,19,20,3,21,17,5,18,14,2,19,9,4,17
31727,cobblestone,Alpha,ex-CPH Wolves,0,5,16,12,1,17,13,3,19,12,3,16,8,4,19,6,3,19,26,3,7,19,6,9,17,4,12,17,2,10,11,3,13
31728,dust2,CSatse,ALTERNATE aTTaX,0,7,16,19,2,18,15,2,18,11,2,16,12,3,20,8,8,20,22,2,13,16,4,10,19,4,14,17,2,13,18,4,15
31731,mirage,PENTA,Escape,1,16,9,23,1,12,20,4,15,18,4,15,18,4,17,13,5,15,19,6,17,17,6,18,16,3,19,14,1,20,7,2,18
31732,cache,PENTA,Escape,1,16,10,30,7,15,23,9,19,19,2,15,17,4,17,16,2,16,20,2,20,20,1,20,17,6,19,14,6,21,11,6,25
31733,train,Alpha,AlienTech,1,16,6,24,1,11,22,3,14,16,1,11,15,1,12,12,1,12,14,2,16,16,4,19,13,5,19,13,0,16,4,1,19
31734,cache,Orbit,iNETKOXTV,1,16,8,22,1,10,23,3,16,19,3,11,17,7,17,17,5,17,18,1,17,18,3,20,15,5,20,11,2,20,9,3,23
31735,mirage,TSM,dignitas,0,12,16,22,2,17,22,4,21,19,2,20,13,5,19,17,6,23,26,7,19,21,2,19,19,3,14,21,4,20,12,5,21
31736,dust2,Alpha,AlienTech,1,16,11,26,2,17,25,3,14,20,3,16,18,5,18,16,4,19,21,5,21,19,2,21,18,2,20,16,7,20,10,5,23
31737,dust2,dignitas,TSM,1,16,11,23,5,17,24,2,18,18,1,17,20,3,16,19,7,17,19,5,19,22,2,22,20,2,21,14,4,22,10,4,21
31738,train,Orbit,iNETKOXTV,1,16,7,30,3,8,24,1,13,20,4,17,14,4,15,7,4,15,22,1,17,13,2,19,12,4,19,13,4,21,8,3,19
31739,train,Gambit,Orbit,0,12,16,24,4,17,24,3,20,19,4,22,14,4,21,8,6,22,34,7,17,23,3,18,19,3,16,18,4,18,8,3,20
31740,mirage,Orbit,Gambit,1,16,12,27,4,17,26,2,14,25,2,16,15,4,23,12,1,19,25,1,19,22,4,21,17,5,20,13,5,23,12,2,22
31741,mirage,Epsilon,Secret fe,1,16,3,19,3,6,22,2,10,21,4,9,14,3,10,13,5,10,12,4,17,12,0,17,12,1,19,5,0,18,4,0,18
31742,dust2,Secret fe,Epsilon,0,7,16,20,2,19,13,6,20,12,3,19,10,0,20,8,0,22,30,3,12,25,6,11,19,4,14,14,5,13,12,6,13
31747,cache,fnatic,TSM,1,16,12,27,2,16,22,8,17,24,4,19,17,6,14,22,5,21,21,5,21,19,6,22,20,4,24,16,5,22,11,5,23
31748,mirage,TSM,fnatic,1,16,11,25,3,17,22,4,16,21,3,17,19,3,19,16,5,21,20,2,19,19,7,21,17,3,21,18,2,22,16,1,20
31749,cobblestone,TSM,fnatic,0,6,16,18,4,16,15,3,16,11,3,18,11,4,16,11,2,20,22,2,12,20,1,11,17,3,15,15,3,15,12,2,13
31750,cache,dignitas,FaZe,0,10,16,18,1,19,16,6,18,16,1,20,15,5,21,15,2,21,25,4,15,20,7,18,21,3,20,18,2,14,15,2,13
31751,overpass,FaZe,dignitas,0,14,16,29,5,20,24,5,20,19,2,18,19,7,22,10,6,22,24,8,21,22,4,18,21,9,21,19,4,22,14,4,20
31752,mirage,FaZe,dignitas,1,16,14,25,1,18,25,4,18,24,6,21,24,3,21,11,6,20,27,4,24,24,3,21,19,3,21,14,3,18,14,2,25
31753,cache,PENTA,ALTERNATE aTTaX,0,1,16,9,2,12,10,2,17,10,2,16,6,2,15,5,1,17,24,2,8,17,5,9,16,4,12,10,3,4,10,1,7
31754,overpass,ALTERNATE aTTaX,PENTA,1,16,8,25,2,11,19,4,15,17,5,16,15,4,14,16,6,17,17,3,15,18,2,20,17,5,21,10,2,16,11,6,21
31755,cache,Innova,g3x,0,9,16,23,3,20,16,3,18,15,3,20,13,3,20,12,6,20,27,4,16,26,3,16,19,6,17,15,3,16,11,4,14
31756,train,Innova,g3x,1,16,9,26,2,12,20,6,12,21,1,16,15,6,17,13,3,16,19,4,18,17,4,18,17,5,21,13,6,20,6,5,19
31757,dust2,g3x,CNB,1,16,9,37,1,14,16,4,12,16,3,16,15,3,19,10,8,17,18,3,18,15,3,17,15,3,18,16,2,22,13,4,19
31758,cache,g3x,CNB,1,16,8,31,5,13,24,8,17,21,6,17,13,4,15,11,7,18,23,3,20,17,3,20,15,4,19,12,3,21,13,1,20
31759,cache,LGD,AllGamers,0,12,16,27,3,19,23,5,22,15,3,21,14,7,23,13,7,25,24,11,17,24,3,17,24,5,20,22,4,18,16,3,20
31760,mirage,AllGamers,LGD,0,14,16,24,1,20,24,4,21,20,5,22,16,4,23,11,3,23,29,2,16,25,4,18,19,2,18,20,9,22,16,5,21
31761,dust2,FIVE,EHOME,1,16,9,31,3,14,20,2,13,18,2,15,17,1,16,15,5,17,21,3,17,16,1,21,16,6,21,14,2,20,8,2,22
31762,train,FIVE,EHOME,0,9,16,21,3,17,21,5,19,12,5,22,14,4,21,11,3,22,24,3,14,24,3,16,22,3,18,19,8,17,12,4,15
31763,mirage,EDG,TheMongolz,0,8,16,23,7,19,17,1,19,12,3,18,12,3,21,10,2,19,27,5,12,22,3,16,19,4,15,14,6,14,14,2,17
31764,cache,TheMongolz,EDG,0,6,16,20,1,18,12,0,14,13,6,19,11,3,18,4,3,18,19,3,11,18,5,13,17,4,12,19,2,13,14,7,11
31765,dust2,EDG,TheMongolz,0,10,16,22,2,21,18,4,17,16,8,17,16,3,18,14,1,18,31,10,20,19,2,16,19,1,16,13,7,18,9,2,16
31766,cache,TyLoo,nxl,1,16,7,27,3,11,24,5,14,17,3,14,16,6,14,14,9,12,23,4,17,18,4,21,9,3,19,8,6,20,7,2,21
31767,mirage,nxl,TyLoo,0,7,16,19,2,20,13,1,19,9,1,18,11,4,19,9,3,19,22,1,9,20,5,12,16,2,13,20,4,15,17,5,12
31768,dust2,Born Of Fire,EDG,1,16,13,28,1,18,22,2,16,21,4,19,20,2,16,16,1,17,21,3,20,20,0,21,14,6,20,17,2,22,14,3,24
31769,cache,Born Of Fire,EDG,1,16,11,28,3,16,26,3,16,26,4,18,14,6,18,7,7,17,20,0,20,21,3,22,17,0,22,15,2,17,12,4,21
31772,mirage,ZZCY,Nface,0,9,16,19,1,22,17,3,20,14,6,21,14,6,19,13,1,18,22,1,11,25,8,20,21,2,17,18,2,14,13,5,15
31773,cobblestone,ZZCY,Nface,1,16,12,25,3,16,24,8,22,23,2,18,19,3,19,18,8,22,22,1,21,20,3,22,22,4,20,16,6,22,17,4,24
31774,dust2,MVP.karnal,MiTH,1,16,12,22,5,17,22,4,18,19,5,15,21,8,21,15,5,20,25,5,25,15,3,15,20,2,20,18,4,19,13,4,20
31775,cobblestone,MiTH,MVP.karnal,0,8,16,21,4,15,16,2,18,11,0,19,9,3,20,8,2,19,24,3,13,18,4,11,17,3,13,15,2,14,17,3,14
31776,nuke,EDG,VG.CyberZen,0,4,16,15,1,16,14,0,18,10,2,19,5,1,17,5,3,17,20,0,8,21,1,13,20,8,10,15,2,7,11,2,11
31777,mirage,EDG,VG.CyberZen,0,13,16,22,5,20,20,3,20,20,5,22,19,4,20,16,5,22,27,5,18,28,9,22,22,4,19,17,4,19,10,2,19
31778,cobblestone,EHOME,AllGamers,1,16,9,33,8,17,23,6,13,20,8,14,15,5,15,12,2,15,27,2,19,21,1,21,11,5,18,9,5,21,6,4,24
31779,train,EHOME,AllGamers,1,16,4,21,3,10,20,3,9,17,3,8,14,3,11,17,4,15,18,1,16,11,4,17,9,4,18,9,2,19,6,0,19
31780,mirage,ZZCY,nxl,1,16,0,23,9,7,17,1,4,17,4,9,11,3,6,12,8,10,10,4,16,8,2,16,7,0,16,6,3,16,5,0,16
31781,cache,ZZCY,nxl,1,16,12,23,8,18,25,5,19,23,5,19,23,8,23,18,2,18,36,3,21,15,3,22,17,3,23,16,5,25,13,5,21
31782,nuke,Nface,AC-130,1,16,5,17,3,11,19,0,11,19,2,11,21,6,15,17,4,13,16,3,20,12,3,17,13,0,19,13,1,19,7,5,18
31783,overpass,AC-130,Nface,1,16,4,18,2,8,22,7,14,18,1,10,16,6,9,13,2,11,14,6,16,14,1,17,10,5,17,7,2,18,7,3,19
31784,cache,Nface,AC-130,1,16,10,25,7,15,24,5,13,21,2,17,17,9,19,15,5,20,27,1,22,18,7,21,13,0,20,15,2,20,11,5,19
31785,train,RCTIC,k1ck,1,16,9,24,4,13,17,4,11,21,6,19,19,3,17,14,4,17,27,2,17,21,4,18,16,1,21,9,4,20,4,3,19
31786,cache,fnatic,FaZe,1,16,12,30,5,19,21,4,18,18,1,14,15,2,14,20,6,20,22,2,21,17,4,20,15,3,19,16,1,22,15,3,22
31787,cobblestone,fnatic,FaZe,1,16,5,21,3,10,21,4,12,16,4,11,14,3,12,11,5,13,14,1,17,13,0,16,12,1,17,11,1,17,8,0,16
31788,dust2,RCTIC,k1ck,1,16,10,33,5,15,22,4,16,15,0,15,13,3,20,6,4,15,26,4,19,18,3,17,14,3,20,12,4,16,11,3,17
31789,mirage,FIVE,LGD,0,12,16,27,3,19,27,4,20,18,4,19,11,5,18,17,2,24,33,7,19,21,4,21,19,5,22,14,3,18,13,2,20
31792,overpass,Born Of Fire,New4,1,16,13,30,3,20,25,3,19,15,4,15,19,8,21,15,2,19,26,4,20,22,3,19,24,6,22,13,4,22,9,4,22
31793,cache,Born Of Fire,New4,0,12,16,20,6,22,17,2,23,20,2,24,21,4,26,18,2,24,27,3,18,26,2,18,29,4,23,19,4,18,17,7,19
31794,mirage,ENCE,Astralis,0,6,16,17,4,18,13,2,20,9,1,17,9,0,18,10,2,19,22,4,10,24,4,14,16,4,11,14,7,10,16,7,13
31795,cache,NiP,Epsilon,1,16,9,23,6,17,22,4,15,22,4,13,14,3,13,14,3,12,19,1,19,18,6,19,12,4,19,11,2,19,10,5,19
31796,train,SK,Immortals,1,16,13,26,3,19,24,2,15,21,3,19,17,5,22,13,2,19,29,2,20,17,4,18,16,2,17,17,4,23,14,4,23
31797,cobblestone,HellRaisers,GODSENT,0,7,16,23,1,16,11,2,15,12,1,20,12,2,17,8,2,17,26,3,11,20,3,11,15,5,14,16,1,16,8,4,14
31798,mirage,Epsilon,ArchAngels,1,16,8,25,6,14,23,9,16,20,3,13,14,3,15,12,4,18,22,0,18,20,2,17,14,2,21,9,7,18,11,2,20
