MatchID, Map,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
20958,cache,1,16,7,27,2,13,19,4,11,18,2,14,12,7,11,15,3,16,18,4,16,17,5,20,14,-,19,10,2,17,6,6,19
20959,mirage,1,16,12,28,4,17,24,7,17,24,3,18,18,2,19,10,6,17,21,3,21,16,3,19,17,2,20,17,5,21,17,1,23
20960,cobblestone,1,16,9,21,3,15,22,5,13,18,5,13,16,-,17,17,8,19,25,2,19,17,2,20,16,5,19,13,3,18,6,3,18
20961,cache,1,16,7,29,3,13,20,4,12,19,5,14,16,5,15,13,7,10,18,4,18,15,5,19,12,3,20,9,6,19,10,2,21
20962,inferno,1,16,7,23,4,14,21,6,13,16,1,9,14,2,12,17,5,13,18,1,17,13,2,18,13,2,19,10,3,19,7,6,18
20963,dust2,0,12,16,24,5,21,20,6,18,14,1,18,15,3,19,12,6,20,21,5,13,21,1,17,20,6,16,21,7,20,13,4,20
20964,mirage,0,8,16,15,1,22,13,1,19,10,3,18,11,2,21,12,1,20,28,3,10,26,2,10,19,5,16,15,6,13,8,1,4
20965,dust2,0,5,16,16,2,18,13,3,16,9,3,15,10,3,17,9,4,18,22,5,11,20,2,9,14,1,12,15,3,13,13,4,12
20966,inferno,0,10,16,25,5,18,19,2,20,16,5,19,13,2,19,10,4,18,24,3,14,23,3,15,17,7,16,15,4,17,15,4,21
20967,train,1,16,9,26,1,16,19,6,16,19,3,18,16,1,15,14,2,16,19,1,19,21,6,18,18,2,17,12,2,20,11,1,20
20968,cobblestone,0,13,16,22,5,18,21,6,24,23,2,26,17,4,23,7,2,23,26,7,20,25,6,19,21,2,17,21,8,16,21,3,18
20969,cache,1,16,14,30,2,21,24,3,23,18,3,22,15,6,23,14,5,22,31,-,19,25,4,19,22,5,19,24,1,22,9,5,22
20970,overpass,0,9,16,24,-,17,18,1,19,15,8,20,14,2,21,8,3,18,27,2,15,22,3,16,17,4,14,12,5,16,16,4,18
20971,inferno,1,16,3,23,3,10,18,3,5,17,-,7,14,4,5,16,2,10,10,3,18,11,-,18,5,-,17,6,1,18,5,2,17
20972,mirage,1,16,12,22,5,14,25,4,17,21,3,16,18,4,15,18,6,18,20,1,19,20,5,20,15,5,21,14,6,23,11,5,21
20973,overpass,1,16,3,19,7,8,20,4,11,18,7,9,16,6,10,15,4,12,15,-,17,14,4,17,11,4,18,8,2,17,2,3,19
20974,inferno,1,16,7,23,3,11,23,6,15,20,3,11,17,5,13,15,7,15,19,2,19,17,2,20,10,1,20,10,2,17,9,5,22
20975,mirage,0,10,16,19,2,17,19,1,20,18,7,20,15,5,20,14,3,23,30,1,16,22,4,18,22,3,18,13,6,15,13,8,18
20976,mirage,1,16,12,32,2,11,24,4,15,19,4,16,21,9,20,10,2,17,21,1,22,20,3,20,13,5,20,12,4,20,13,4,24
20977,dust2,0,9,16,16,1,12,17,2,18,14,4,20,12,6,21,11,1,18,24,4,17,20,3,14,17,4,14,14,4,12,13,4,13
20978,dust2,0,11,16,22,1,17,19,3,19,19,6,22,17,3,19,8,1,16,22,5,16,17,6,15,21,5,17,20,4,18,12,3,19
20979,inferno,0,6,16,14,1,17,14,2,18,13,4,19,11,3,17,10,1,16,21,2,13,20,2,12,20,2,11,15,5,13,11,5,13
20982,cache,0,14,16,25,1,16,18,-,19,17,8,17,20,4,21,13,4,25,27,2,19,19,1,15,21,8,20,15,4,17,16,3,22
20983,mirage,1,16,14,27,6,20,28,9,19,23,4,21,19,8,22,18,5,22,26,5,21,21,3,22,23,6,23,20,5,25,14,9,24
20984,cache,0,6,16,17,3,18,15,2,21,11,1,17,8,4,20,9,1,18,27,6,8,26,6,16,15,4,11,16,3,13,10,3,12
20985,cache,1,16,11,27,7,14,22,7,16,19,2,16,18,3,13,14,4,19,19,4,20,17,5,16,16,5,20,14,4,23,12,2,21
20986,mirage,0,14,16,27,4,21,23,6,19,20,3,19,22,6,20,17,10,21,26,7,25,21,4,22,19,7,22,17,4,19,17,3,22
20987,overpass,1,16,12,24,5,17,23,3,19,24,5,19,20,5,21,14,6,21,24,3,19,23,4,22,18,5,21,18,5,22,14,3,21
20988,train,1,16,13,29,7,16,19,5,17,18,-,21,20,5,20,15,6,23,22,4,19,21,2,20,22,4,21,20,4,21,12,4,20
20989,cache,1,16,8,30,2,9,23,4,12,17,3,13,16,6,14,13,2,13,17,1,17,15,1,21,10,2,20,10,5,19,9,4,22
20990,dust2,0,9,16,19,-,17,17,2,16,17,2,19,11,3,19,7,1,19,24,5,14,19,7,13,19,4,17,16,1,14,12,3,13
20991,inferno,1,16,9,27,2,15,17,2,8,20,4,14,15,4,9,15,8,14,16,2,19,13,-,19,12,-,18,11,4,19,8,2,19
20992,cache,1,16,7,24,4,13,18,2,10,18,6,14,16,6,13,17,3,15,21,2,16,15,2,20,11,3,18,10,2,21,8,1,18
20993,dust2,1,16,10,22,3,14,23,1,16,24,3,16,20,1,13,10,4,16,16,5,20,15,-,19,15,3,19,16,3,20,13,1,21
20994,mirage,0,12,16,21,3,19,20,1,21,16,3,17,17,4,23,13,3,20,24,4,16,24,4,16,20,-,18,17,3,19,15,6,18
20995,train,0,3,16,11,4,15,9,2,17,9,1,17,7,-,17,6,2,17,28,4,9,25,4,9,12,4,8,11,3,9,7,5,8
20996,cache,1,16,13,33,6,18,24,9,16,24,5,20,18,8,19,16,3,20,21,5,24,23,7,24,21,-,22,16,8,24,12,3,21
21000,mirage,0,8,16,23,5,17,13,2,19,11,7,21,13,1,20,9,2,22,27,4,13,21,1,14,20,3,17,16,4,13,15,2,12
21001,dust2,1,16,8,24,3,16,19,2,11,20,4,15,17,7,15,17,6,19,22,2,18,17,2,21,16,3,19,12,5,19,9,1,20
21002,mirage,0,5,16,16,3,18,15,1,19,11,1,16,11,1,17,7,2,18,25,3,11,24,4,13,14,4,10,12,3,12,13,2,14
21003,cache,0,14,16,29,3,19,31,5,22,19,7,22,19,5,20,13,6,20,25,1,24,21,3,23,20,-,21,20,4,23,17,4,22
21004,overpass,1,16,12,34,4,17,20,2,22,17,3,17,19,5,18,17,7,20,27,-,21,18,6,18,19,5,20,20,6,25,10,2,23
21005,dust2,1,16,13,29,4,18,20,7,18,18,5,19,15,-,21,13,3,18,27,4,21,17,3,16,20,8,20,16,3,20,14,6,18
21006,cache,1,16,11,23,5,15,24,4,22,19,1,15,15,5,13,13,4,15,17,3,18,17,4,16,14,-,16,18,5,23,13,9,22
21007,dust2,0,6,16,18,-,18,12,1,17,12,5,18,10,4,20,8,-,19,26,3,11,22,3,12,20,6,13,14,4,9,10,4,15
21008,mirage,1,16,11,22,1,14,22,5,17,21,6,18,19,4,17,18,5,16,21,4,20,19,4,19,13,5,19,14,1,20,15,7,24
21009,cobblestone,1,16,2,27,2,7,18,1,7,15,3,7,13,-,8,12,5,9,16,1,16,12,2,16,5,4,17,3,5,18,2,2,18
21010,mirage,0,9,16,21,4,18,16,4,20,15,7,21,12,2,18,11,7,20,25,4,13,20,5,13,17,5,14,20,5,17,15,5,18
21011,dust2,1,16,3,23,2,2,22,1,10,19,6,9,16,7,10,8,2,10,12,2,17,11,1,18,9,1,17,5,-,18,3,3,18
21015,overpass,1,16,9,27,4,10,23,5,15,21,6,16,20,1,14,16,7,17,20,3,19,14,7,21,17,-,22,15,4,23,6,5,22
21017,inferno,0,12,16,25,5,19,28,3,20,17,4,16,15,5,18,12,1,21,19,9,17,19,4,16,20,4,22,19,5,20,17,6,23
21022,cache,0,10,16,22,2,19,17,4,20,16,4,22,11,3,19,9,4,21,26,2,16,18,1,12,21,1,15,19,2,17,17,4,15
21023,inferno,0,12,16,19,2,18,17,2,16,14,5,18,16,2,19,14,1,19,23,4,15,19,-,17,18,5,16,16,5,17,13,2,15
21024,cobblestone,0,12,16,21,3,19,20,6,19,18,3,18,18,2,21,14,4,19,24,6,18,25,4,19,17,1,15,13,2,17,17,4,22
21025,mirage,1,16,14,29,5,22,25,5,22,24,4,18,20,5,20,12,7,22,24,2,22,21,4,20,18,1,21,22,7,24,19,10,23
21026,inferno,0,1,16,9,-,14,9,3,13,7,1,14,7,1,16,3,1,15,15,-,2,15,4,7,15,6,8,14,3,9,12,4,9
21027,mirage,0,9,16,18,1,20,18,7,21,12,4,18,11,3,19,8,5,20,23,2,10,21,3,9,20,2,14,20,3,18,13,4,16
21028,inferno,1,16,8,27,5,9,16,4,7,19,2,11,18,1,14,16,9,15,15,3,18,13,-,18,11,1,22,9,2,19,8,1,19
21029,cache,0,13,16,23,3,24,20,4,19,21,1,22,18,6,20,13,3,19,30,2,18,24,4,20,22,8,18,14,5,18,14,5,21
21030,train,1,16,4,26,3,11,17,5,9,16,3,12,14,6,13,11,7,13,14,4,16,17,2,19,13,-,16,10,1,17,4,5,16
21031,cache,1,16,9,32,3,12,26,5,14,19,3,11,16,2,16,12,7,16,16,2,19,13,2,19,16,2,22,13,1,21,11,2,24
21032,dust2,0,8,16,18,8,18,16,4,19,16,3,22,13,1,19,9,2,20,28,4,12,20,3,16,19,5,18,15,3,12,16,6,14
21033,train,0,14,16,33,4,21,19,2,19,18,1,22,18,4,23,16,7,22,34,5,19,25,4,18,22,3,21,15,5,25,11,5,21
21034,cache,1,16,8,22,1,13,24,3,12,22,1,14,14,4,12,13,1,17,21,2,19,15,4,20,11,2,18,12,5,19,9,3,19
21035,mirage,0,11,16,23,-,19,16,4,19,16,5,20,16,4,21,12,-,23,22,5,15,21,-,19,20,5,16,20,6,17,19,5,16
21036,cobblestone,0,13,16,25,3,17,23,3,20,19,5,16,17,5,22,14,2,24,25,3,22,18,1,17,21,3,21,20,6,21,15,2,18
21037,overpass,1,16,10,27,6,16,23,1,14,19,2,12,20,9,17,16,5,17,18,2,22,16,2,18,13,1,21,18,5,23,11,6,21
21038,mirage,1,16,4,21,3,10,21,3,10,14,3,8,14,6,7,15,1,11,12,1,16,8,1,16,10,1,18,8,4,18,8,6,17
21039,train,0,14,16,23,5,22,22,1,23,18,3,21,18,4,21,19,3,23,33,2,18,21,2,20,20,4,22,21,6,21,15,4,19
21040,cobblestone,1,16,9,18,8,15,21,8,17,18,2,15,19,5,18,17,2,15,21,2,18,18,1,20,17,3,18,16,3,19,8,3,19
21043,overpass,1,16,12,22,6,17,21,3,16,22,3,19,19,5,23,19,4,23,24,4,20,21,2,18,21,1,21,21,5,22,11,2,22
21045,mirage,1,16,8,25,4,16,22,5,13,24,3,17,19,3,12,9,7,15,20,2,17,21,2,22,12,1,21,11,1,20,9,3,20
21046,cache,1,16,8,22,1,9,23,1,14,18,3,12,17,6,13,16,2,13,20,2,19,12,2,18,10,6,18,10,5,20,9,2,21
21048,dust2,1,16,9,26,4,12,18,-,14,16,4,15,16,2,11,13,3,16,20,1,17,17,5,18,12,2,16,10,4,20,8,4,18
21049,mirage,1,16,13,27,6,18,28,1,22,15,5,19,16,7,23,10,3,20,24,3,17,24,2,16,25,6,23,18,10,18,11,5,22
21054,overpass,1,16,7,27,2,10,24,3,12,21,8,17,12,4,14,7,4,13,18,2,18,15,2,18,12,4,18,13,4,19,8,4,18
21055,cache,0,13,16,24,1,22,18,4,23,20,3,24,19,8,24,12,10,25,35,6,21,23,2,19,24,4,21,19,6,14,17,10,18
21056,mirage,1,16,10,26,3,15,24,4,12,25,6,19,15,5,17,9,5,18,23,4,17,17,7,20,17,5,21,13,7,20,11,2,21
21057,cache,1,16,14,31,3,21,19,4,21,24,8,26,20,6,20,19,4,21,31,5,19,29,4,21,16,8,22,16,2,23,17,10,28
21060,dust2,0,10,16,23,1,20,19,1,17,17,4,22,12,3,19,8,2,23,31,5,12,23,6,18,16,9,14,16,6,17,15,2,18
21065,dust2,1,16,7,30,3,10,22,4,8,21,3,13,11,2,10,10,7,14,15,1,18,14,3,21,11,1,18,9,2,18,6,-,19
21066,inferno,0,14,16,25,3,22,22,2,22,22,8,22,15,4,20,17,5,22,30,4,16,23,5,19,24,14,23,20,5,20,11,3,23
21067,mirage,1,16,8,31,5,16,25,4,17,18,6,14,17,1,16,13,3,9,18,1,18,20,5,22,17,6,20,10,5,22,7,7,22
21068,cache,0,4,16,12,1,18,10,3,18,9,6,18,6,1,17,6,1,18,24,5,8,19,-,4,18,7,11,14,4,10,14,1,10
21069,mirage,0,10,16,25,2,18,18,4,17,19,3,18,12,3,19,10,6,18,23,4,21,18,6,15,15,4,14,19,5,16,15,4,18
21070,dust2,0,7,16,23,3,18,13,2,17,14,2,17,14,1,17,12,8,20,21,3,14,20,4,14,16,4,16,17,4,15,14,7,17
21071,cache,0,13,16,25,4,21,23,2,21,17,5,20,15,2,21,14,1,25,33,6,20,30,4,18,16,1,18,15,4,17,14,4,21
21072,inferno,0,8,16,25,2,15,17,3,17,16,4,16,11,2,17,11,3,18,23,6,19,17,3,14,16,8,16,13,4,15,13,9,16
21073,overpass,0,13,16,28,4,20,23,8,20,21,7,20,19,7,24,20,1,22,25,2,17,24,5,21,23,1,23,17,8,25,17,7,25
21074,inferno,0,9,16,22,4,18,20,1,20,14,3,20,10,2,18,11,4,21,21,2,14,22,7,14,23,4,14,18,5,19,13,2,16
21075,overpass,1,16,5,22,5,12,18,2,9,19,5,13,16,10,15,15,5,14,18,3,18,16,4,18,13,4,19,10,2,18,6,3,18
21076,cache,0,11,16,19,5,19,16,6,18,15,1,22,17,1,21,13,5,23,25,7,14,24,1,15,23,7,18,19,4,18,12,9,15
21077,dust2,0,14,16,27,4,19,25,7,18,17,6,18,18,2,20,8,-,21,23,4,17,21,4,15,19,8,20,16,3,21,16,2,22
21078,cache,0,11,16,21,4,20,20,1,21,16,2,23,16,6,24,12,2,23,23,2,15,25,5,19,23,2,18,21,7,17,19,2,16
21079,inferno,1,16,2,20,3,6,20,2,8,15,3,8,14,3,10,15,7,12,10,2,17,9,2,16,9,-,17,9,3,18,6,3,16
21080,cache,0,14,16,27,5,22,26,2,25,23,3,22,16,4,25,10,1,25,26,3,19,27,3,19,23,7,21,22,6,19,19,7,24
21081,inferno,0,10,16,23,1,21,21,6,21,18,3,21,19,2,20,12,9,21,30,3,21,24,-,15,20,4,19,15,6,17,15,6,21
21082,cache,0,9,16,23,1,20,21,3,20,12,6,19,8,4,19,8,3,20,27,2,11,21,5,13,18,3,16,16,9,15,16,8,18
21083,inferno,1,16,12,27,5,14,20,4,17,19,8,19,18,2,21,17,5,19,23,5,20,19,2,18,17,5,21,17,5,22,14,3,20
21086,inferno,0,8,16,18,5,18,18,1,18,16,5,18,15,-,16,12,2,17,24,2,14,23,3,17,17,3,17,12,1,14,10,2,17
21089,cobblestone,0,8,16,20,2,17,15,5,18,14,2,20,12,3,20,12,6,18,24,3,13,22,6,12,19,6,18,13,5,14,15,3,16
21090,dust2,0,10,16,19,4,19,18,4,19,18,6,19,14,2,18,11,5,20,24,4,15,18,5,12,18,2,16,20,7,19,15,4,18
21091,mirage,1,16,11,32,5,16,20,2,15,21,2,15,18,6,20,14,9,20,24,3,19,18,2,19,18,2,20,15,2,22,11,3,25
21092,inferno,1,16,3,25,3,10,19,2,12,14,8,8,15,4,10,13,4,8,10,1,17,11,3,16,11,1,18,9,2,17,7,-,18
21095,train,1,16,4,22,1,10,21,10,8,20,6,9,17,8,14,13,7,10,13,1,17,10,3,19,10,2,19,9,4,18,9,2,20
21096,cobblestone,1,16,10,27,2,15,20,4,11,23,4,17,17,3,17,15,2,17,18,2,20,18,3,20,14,3,20,15,2,21,12,4,23
21097,inferno,0,7,16,13,3,16,14,5,19,11,1,20,11,4,21,10,3,22,23,4,12,21,1,11,20,4,13,19,8,13,15,3,10
21098,mirage,0,7,16,22,5,16,17,1,17,12,3,19,10,3,18,9,4,18,22,5,14,17,2,12,19,2,14,16,4,16,14,4,15
21099,inferno,0,11,16,21,4,22,22,4,20,14,5,19,14,2,20,8,2,23,27,6,15,22,4,16,19,2,17,21,8,17,15,8,16
21100,mirage,0,14,16,44,3,18,25,4,19,15,7,20,14,4,22,13,5,23,30,4,20,23,3,20,22,8,23,18,5,24,8,6,24
21101,dust2,1,16,7,29,3,16,16,6,13,18,3,15,12,4,10,14,4,15,17,4,18,15,4,18,15,5,17,15,2,18,7,1,18
21102,cache,1,16,9,32,3,11,17,6,17,19,4,18,12,3,11,18,7,20,24,3,20,22,4,18,12,5,18,10,7,21,9,4,21
21103,inferno,0,7,16,14,3,18,15,3,20,13,2,18,11,3,18,8,2,18,23,6,15,21,8,11,19,4,10,17,6,14,11,3,12
21104,cache,1,16,8,23,5,9,26,7,17,20,4,16,18,9,14,11,1,12,23,3,18,16,4,20,13,2,20,9,1,20,7,5,20
21105,cache,0,12,16,31,1,19,16,2,21,14,2,22,12,2,20,14,5,24,32,4,19,26,4,17,18,2,16,14,2,16,16,6,19
21106,dust2,1,16,13,32,6,19,19,8,20,15,7,20,19,8,26,13,3,26,27,9,20,25,5,20,20,4,16,21,4,21,18,9,22
21107,mirage,0,13,16,31,5,19,19,2,21,17,6,22,14,5,23,11,8,21,28,7,17,22,7,19,20,5,19,19,3,19,17,2,18
21110,cache,0,5,16,15,3,17,14,1,18,7,3,17,6,3,17,7,-,19,26,4,11,23,1,10,19,6,9,13,3,9,7,3,10
21111,inferno,0,8,16,16,4,15,19,7,20,17,5,18,13,4,19,11,3,21,34,5,12,20,5,15,15,3,17,11,5,16,12,3,16
21112,cobblestone,1,16,7,26,-,12,19,3,11,19,7,11,18,5,16,16,7,13,21,3,18,15,6,19,10,-,18,11,2,23,6,1,20
21113,mirage,1,16,6,20,4,11,20,2,13,16,2,10,16,2,12,14,4,17,20,2,17,16,2,16,13,2,17,10,4,17,4,4,19
21116,mirage,0,6,16,21,1,19,13,2,19,9,2,17,9,4,18,5,3,18,26,5,12,21,5,10,14,6,10,17,2,14,13,2,11
21117,cache,1,16,5,22,5,10,19,5,12,18,5,11,17,5,10,15,5,11,16,3,18,13,1,18,10,3,18,8,4,18,7,3,19
21118,cache,1,16,12,24,2,17,20,4,15,22,4,17,19,6,19,18,1,19,22,4,19,23,5,22,19,3,19,12,2,20,11,5,23
21121,overpass,0,14,16,30,5,21,29,8,22,16,2,20,16,2,19,14,3,22,23,2,20,24,6,23,20,8,19,21,8,20,16,3,23
21122,train,0,5,16,12,2,17,12,3,18,12,2,18,8,3,18,6,4,18,20,4,11,20,4,9,21,1,9,17,6,10,11,5,11
21123,cache,1,16,9,22,3,12,21,4,14,20,4,17,18,3,12,18,7,15,20,5,19,16,3,21,13,7,19,13,2,20,8,1,20
21124,train,1,16,6,30,4,10,19,3,10,19,5,15,17,3,13,11,3,15,14,1,17,16,2,20,11,2,19,12,1,21,10,2,19
21125,inferno,0,10,16,21,2,16,14,5,16,17,3,20,13,3,20,12,4,21,23,2,13,21,5,16,22,6,18,16,7,17,11,8,14
21126,train,1,16,12,24,3,15,24,1,19,21,5,23,16,8,20,14,2,15,24,3,18,20,4,18,16,6,21,15,1,20,16,2,22
21127,dust2,1,16,11,27,6,16,22,3,13,18,2,16,20,5,18,15,9,15,22,2,19,17,3,20,16,4,20,11,1,21,11,7,22
21128,inferno,0,6,16,15,3,19,14,1,18,14,2,17,12,4,17,9,5,19,24,3,13,24,5,11,17,4,15,14,4,11,11,7,15
21129,inferno,0,8,16,17,4,17,16,3,16,17,3,18,11,1,18,11,2,19,21,2,13,18,2,12,16,4,16,19,4,17,14,1,14
21130,cobblestone,1,16,13,27,10,19,22,6,15,21,3,19,19,4,20,18,7,19,23,1,21,19,6,23,19,3,22,17,5,20,14,3,21
21131,dust2,0,1,16,13,4,17,9,2,16,8,1,16,6,2,17,4,5,15,23,1,6,17,7,8,16,5,9,11,1,6,14,4,11
21132,dust2,0,11,16,23,6,18,18,4,21,19,2,20,13,6,21,13,2,22,24,5,15,26,5,20,23,5,16,16,3,17,13,4,19
21133,train,1,16,8,28,5,11,17,2,11,18,7,12,19,7,18,16,3,16,16,2,17,15,5,20,15,3,20,10,3,19,11,4,22
21134,cache,0,13,16,28,6,17,16,3,18,22,3,21,17,9,22,12,1,19,23,5,19,22,5,21,19,3,17,16,5,16,17,8,23
21135,cache,1,16,11,22,5,20,19,3,16,23,3,20,21,7,17,16,6,17,24,4,19,21,2,21,19,7,21,13,7,21,13,1,19
21136,inferno,1,16,10,22,2,16,21,5,18,19,6,17,18,2,18,15,5,16,26,4,18,18,5,17,16,1,21,14,6,20,11,5,19
21137,train,1,16,9,29,5,13,24,7,14,18,4,15,15,-,14,10,1,17,24,5,20,16,-,17,16,2,20,7,3,18,10,4,21
21138,overpass,1,16,4,23,5,6,25,4,11,16,3,10,13,4,10,16,1,16,13,1,19,13,2,18,12,5,18,9,1,18,5,-,20
21139,dust2,0,11,16,27,2,20,17,3,19,18,5,22,10,5,20,12,3,19,26,5,17,23,7,15,22,2,16,17,4,17,12,3,19
21140,train,1,16,7,27,4,14,20,2,12,16,7,13,16,3,14,16,6,16,17,2,17,13,3,18,15,2,22,15,1,18,9,2,20
21141,dust2,0,14,16,27,4,22,26,2,21,19,5,21,14,6,21,14,3,23,25,3,18,24,6,19,22,4,17,20,5,23,17,7,23
21142,train,1,16,8,27,8,14,22,5,16,16,3,15,18,2,19,18,5,17,19,3,20,18,4,18,16,1,20,14,-,21,14,5,22
21143,inferno,1,16,13,26,4,20,24,4,18,21,7,21,15,4,22,15,3,21,26,3,22,20,4,19,22,3,21,18,4,19,16,3,20
21144,dust2,1,16,13,30,5,18,27,3,18,22,1,17,18,3,21,14,3,19,24,4,19,22,5,24,21,-,23,12,7,20,13,6,25
21145,inferno,0,7,16,25,1,18,16,3,19,11,2,18,11,6,20,10,7,23,28,6,14,27,2,15,14,6,11,19,4,19,9,4,14
21146,cache,0,11,16,21,2,20,20,8,19,20,3,18,20,3,18,15,2,19,22,1,14,23,2,19,18,4,22,16,6,20,14,9,21
21147,cobblestone,0,10,16,22,4,19,18,1,20,14,6,23,12,5,21,13,9,23,26,4,16,25,1,15,22,5,17,21,6,15,12,4,16
21148,cobblestone,0,3,16,11,1,18,8,3,18,7,1,19,5,3,18,5,2,18,23,3,8,20,4,9,19,5,8,16,2,4,13,3,7
21149,cache,0,10,16,18,3,20,15,5,18,15,4,19,15,3,19,14,3,21,34,5,14,20,5,16,18,4,15,13,3,14,12,7,18
21150,inferno,0,14,16,33,3,24,19,1,20,17,8,21,17,4,22,10,3,21,26,4,17,24,3,20,20,3,20,20,8,20,18,3,20
21151,cobblestone,1,16,6,24,2,10,22,2,11,20,2,12,16,4,11,11,4,11,17,4,17,12,3,19,10,3,19,9,2,19,7,5,19
21152,dust2,0,14,16,31,3,20,28,5,20,20,7,21,14,2,19,9,5,21,21,3,18,21,8,20,22,1,19,23,10,21,14,10,25
21153,cache,1,16,9,30,5,13,22,5,16,22,5,16,16,6,16,8,4,15,20,3,18,17,2,19,13,5,20,15,3,20,11,-,21
21154,mirage,0,3,16,14,4,15,13,1,18,10,6,15,8,2,17,8,5,19,31,8,9,17,1,10,16,6,10,11,3,12,9,4,12
21155,cache,1,16,6,23,4,11,19,7,8,17,7,12,18,5,15,14,1,12,16,2,17,13,4,19,11,1,17,12,2,19,5,-,19
21157,cobblestone,0,11,16,24,2,20,19,5,21,19,5,20,18,3,21,10,3,22,30,5,18,25,3,18,18,5,19,16,2,16,15,6,19
21158,dust2,1,16,4,23,2,8,21,3,8,21,3,13,13,8,11,11,8,14,14,2,17,14,3,20,12,1,17,9,4,18,5,3,18
21159,mirage,0,12,16,26,3,24,21,8,19,18,7,18,20,3,21,11,1,17,26,4,17,20,4,16,22,4,21,17,2,22,14,3,20
21160,overpass,1,16,4,23,3,13,25,9,11,18,5,11,13,1,9,8,6,13,17,2,18,16,1,18,10,1,17,9,1,17,5,3,17
21161,train,1,16,5,23,4,8,22,5,9,18,10,13,15,4,13,11,1,13,18,2,18,11,1,18,10,1,19,9,2,17,8,4,17
21164,cache,0,10,16,20,-,20,17,7,21,18,2,19,16,1,21,16,7,22,25,6,16,22,6,17,20,7,19,19,3,18,17,7,17
21165,dust2,1,16,9,28,3,15,22,2,12,20,6,17,15,2,15,11,5,16,21,8,17,18,2,20,16,4,18,12,3,21,8,5,21
21169,inferno,1,16,3,24,1,6,15,6,8,15,3,8,16,3,8,16,5,10,12,-,17,7,2,16,8,1,18,6,1,18,7,2,18
21170,mirage,0,13,16,26,2,19,23,4,19,16,6,19,19,2,20,19,5,23,29,2,17,24,4,17,20,3,24,15,5,23,12,4,22
21171,cache,1,16,6,29,3,14,14,7,6,17,2,11,16,3,12,16,7,11,12,1,18,13,-,18,11,3,17,11,2,19,7,2,20
21172,dust2,1,16,13,25,3,17,21,4,18,25,2,18,23,6,21,20,11,20,24,4,24,21,6,21,18,6,24,18,3,23,13,3,22
21175,inferno,1,16,9,25,4,14,24,5,14,18,4,14,17,3,13,12,4,18,24,1,19,20,3,18,13,3,20,9,2,18,7,5,21
21176,cache,1,16,10,26,2,13,23,5,15,19,-,16,18,2,15,16,3,15,17,3,18,21,6,21,14,4,19,11,3,22,10,7,22
21177,cobblestone,0,14,16,23,4,20,20,1,20,20,8,22,16,1,21,18,6,22,26,3,21,26,8,20,21,3,16,18,3,19,14,1,21
21179,cache,0,5,16,16,2,18,13,3,19,10,2,18,9,2,20,7,3,19,24,6,11,18,3,9,20,6,15,17,5,10,15,3,10
21180,inferno,0,8,16,17,2,15,16,5,19,14,3,20,13,2,19,8,1,21,22,5,15,20,4,11,18,2,14,16,4,14,17,2,14
21181,cache,0,8,16,21,2,19,13,-,16,13,5,17,12,3,22,10,4,19,27,2,10,21,5,15,20,2,14,12,3,14,13,5,17
21182,cache,1,16,7,29,3,17,18,6,11,16,4,11,14,1,8,13,2,14,17,3,19,14,1,16,14,1,17,9,4,19,7,4,19
21183,cobblestone,1,16,9,24,2,13,23,4,14,20,3,14,16,2,15,14,3,16,19,5,19,15,-,20,13,4,19,14,2,21,11,2,18
21184,mirage,1,16,11,22,4,14,22,2,18,20,7,17,19,6,20,17,6,18,21,5,20,20,5,21,17,3,19,16,3,22,12,4,18
21185,inferno,0,4,16,13,1,18,12,2,17,7,2,17,7,3,17,7,3,18,21,3,10,15,3,8,17,2,8,17,2,10,17,4,10
21186,cobblestone,1,16,7,30,5,12,19,2,16,20,-,18,14,3,13,13,4,12,17,2,18,14,1,20,14,4,18,13,1,19,13,5,21
21187,cache,0,11,16,27,2,21,15,2,17,15,7,21,17,1,22,12,3,18,31,3,19,23,1,20,17,4,16,15,5,14,13,5,17
21188,mirage,0,12,16,24,5,21,17,6,21,18,3,21,19,6,23,15,3,19,36,4,16,22,3,20,17,10,19,19,6,20,10,9,18
21189,cache,0,5,16,21,3,15,13,2,16,10,3,16,11,4,18,7,1,20,22,5,10,17,2,12,20,5,11,19,2,15,7,-,14
21190,dust2,0,6,16,14,2,14,14,-,16,13,2,17,14,6,20,10,3,17,26,4,10,21,5,15,15,3,13,12,3,14,10,3,13
21191,cache,1,16,5,24,3,12,19,4,10,17,1,11,12,2,9,14,4,15,15,3,17,14,2,18,15,-,18,8,4,15,5,3,18
21192,train,0,11,16,18,1,18,17,1,21,17,5,21,17,1,22,13,2,19,27,3,15,23,6,14,20,5,17,17,1,18,14,5,18
21193,overpass,0,12,16,19,6,22,19,2,22,16,3,20,16,2,23,14,5,22,28,3,17,22,5,19,21,2,16,21,10,17,17,3,16
21195,overpass,0,13,16,30,4,22,26,4,20,12,3,21,11,1,21,9,5,23,29,3,17,27,2,16,21,3,21,16,6,17,14,4,17
