MatchID, Map, TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
3836787,de_dust2,0,14,16,24,7,18,16,4,21,18,3,22,17,3,25,19,2,24,37,3,15,23,4,23,22,10,19,16,3,20,12,1,17
3836906,de_dust2,0,14,16,21,5,23,18,5,25,21,6,22,20,3,23,20,1,19,32,3,20,17,4,20,27,2,20,20,5,22,16,2,21
3837963,de_dust2,0,5,16,14,2,17,8,4,18,10,2,17,8,1,20,13,2,20,27,3,9,17,7,16,14,3,12,15,3,8,19,1,8
3837976,de_dust2,0,6,16,14,2,16,14,1,17,12,2,19,13,0,17,9,5,20,26,4,16,16,7,12,14,2,13,11,3,14,22,1,9
3838036,de_dust2,1,16,13,26,6,24,22,4,20,24,2,17,16,2,23,15,3,19,25,6,18,20,3,22,21,4,22,24,3,22,13,3,19
3838537,de_mirage,1,16,10,27,8,17,29,5,13,18,5,15,15,6,16,11,1,15,26,1,19,13,4,20,14,2,20,10,2,22,13,1,19
3838558,de_mirage,1,16,13,26,3,19,17,7,22,22,4,19,23,2,16,16,1,21,25,3,19,18,5,18,21,3,21,24,3,23,9,5,23
3838564,de_mirage,1,16,4,24,5,11,19,4,13,19,1,6,12,7,14,17,2,5,13,3,19,11,3,18,7,3,18,10,1,18,7,2,18
3838565,de_mirage,0,13,16,23,4,23,16,3,21,20,1,20,19,1,22,17,2,21,30,5,21,25,2,17,19,3,19,16,5,19,16,5,19
3838639,de_cache,1,16,9,25,3,15,18,5,15,21,4,15,22,3,15,11,2,15,14,4,19,17,3,18,17,3,19,17,1,21,10,2,20
3839675,de_cache,1,16,6,20,1,13,12,3,10,19,1,10,16,3,11,13,1,11,17,2,16,11,2,15,9,2,17,8,1,16,10,1,16
3839688,de_cache,0,8,16,23,1,17,16,2,22,7,4,20,10,4,19,11,1,20,20,3,14,20,4,12,23,2,14,19,4,15,16,3,12
3839698,de_mirage,1,16,10,22,3,17,25,5,13,15,6,15,20,3,16,22,3,11,21,1,19,12,5,22,20,3,21,10,4,19,9,2,23
3839703,de_mirage,1,16,5,28,3,12,14,8,17,15,1,10,16,3,12,15,2,12,14,2,18,17,0,17,8,5,18,9,0,19,15,1,16
3839736,de_cache,0,11,16,20,2,21,18,0,22,16,3,20,12,3,21,15,1,23,34,7,13,30,2,15,19,6,17,17,2,17,7,6,19
3839774,de_cache,1,16,13,24,2,24,20,2,16,18,2,17,19,6,21,19,2,16,23,3,22,25,0,20,16,3,18,13,2,22,16,2,18
3839775,de_cache,1,16,11,24,3,18,25,3,18,14,7,18,17,4,18,22,3,17,28,7,21,21,5,22,11,6,20,16,2,20,13,3,19
3840080,de_dust2,0,6,16,10,2,18,6,3,17,12,5,18,14,0,16,8,2,16,18,6,6,16,2,10,18,2,9,20,3,12,13,3,13
3840250,de_nuke,0,9,16,20,3,21,16,2,19,19,1,20,16,1,20,11,6,22,28,5,14,24,8,16,20,5,17,10,7,17,20,2,18
3840294,de_nuke,1,16,10,29,0,15,21,6,21,18,5,14,20,4,13,14,4,16,19,4,22,16,0,19,16,3,20,19,3,20,9,2,21
3840822,de_cache,0,2,16,5,0,18,5,3,16,7,0,16,9,0,17,6,2,17,27,1,7,18,2,6,13,1,5,15,3,6,11,3,8
3840837,de_cache,1,16,14,25,3,18,25,2,19,15,4,21,21,3,20,21,1,17,24,3,21,17,3,24,23,5,17,16,3,22,15,4,23
3840848,de_cache,0,8,16,18,4,17,15,2,19,19,3,19,15,1,20,17,1,17,29,6,18,15,4,17,16,5,17,17,3,14,15,5,19
3840868,de_cache,1,16,4,19,4,9,18,3,10,15,6,13,17,3,9,18,0,9,11,2,18,14,2,18,8,2,16,10,1,17,7,4,18
3840881,de_inferno,1,16,11,25,9,18,30,2,14,21,5,18,20,1,16,11,6,20,18,1,20,28,1,21,17,3,21,14,3,22,9,2,23
3840886,de_dust2,1,16,10,28,7,16,17,3,18,24,4,14,13,5,18,19,3,15,17,2,19,12,3,20,18,2,24,16,3,18,17,4,20
3840937,de_inferno,0,14,16,26,3,17,16,4,24,31,1,19,16,4,21,13,5,20,19,3,16,21,10,23,23,2,21,18,3,24,20,0,18
3844884,de_dust2,0,5,16,17,2,19,10,1,19,13,0,20,7,3,19,4,3,18,17,6,15,23,2,10,20,4,8,19,2,7,16,3,11
3845416,de_mirage,0,1,16,9,1,16,6,4,17,11,0,17,9,1,16,6,1,17,19,3,9,17,1,6,21,1,7,14,3,8,12,4,11
3845417,de_dust2,0,10,16,18,5,20,20,1,18,15,0,20,9,2,22,11,2,23,25,4,15,20,4,15,20,6,13,16,6,17,22,1,14
3845423,de_nuke,1,16,8,19,10,15,22,4,15,23,2,16,19,5,10,15,4,13,16,3,20,20,1,18,6,4,19,8,3,22,19,1,19
3845502,de_nuke,1,16,5,22,4,11,22,0,10,24,4,13,19,4,13,10,7,14,17,2,16,12,6,20,13,1,21,11,2,19,8,4,21
3846418,de_season,1,16,14,28,3,21,20,0,16,20,2,16,18,3,16,16,4,22,19,3,19,26,2,25,15,8,21,17,2,18,13,4,19
3846491,de_nuke,0,10,16,25,4,19,20,2,20,18,5,17,18,3,19,9,4,19,23,3,19,20,7,20,16,1,21,16,4,15,19,1,17
3846567,de_nuke,0,10,16,22,5,21,27,3,19,11,1,19,10,1,19,12,1,18,25,4,14,22,3,19,17,2,13,14,2,17,17,3,19
3846595,de_nuke,0,14,16,24,2,22,17,5,23,27,4,22,16,1,21,17,4,23,37,4,17,18,7,22,21,2,24,19,6,22,16,5,16
3848141,de_season,1,16,12,31,3,17,23,2,14,21,2,16,15,1,17,20,4,19,17,3,21,19,5,20,15,0,24,16,3,23,16,1,22
3848171,de_season,1,16,9,16,6,16,18,3,17,19,1,14,19,1,16,16,0,17,20,4,16,12,2,17,20,3,17,11,3,21,17,1,17
3848621,de_inferno,1,16,10,26,5,16,19,4,14,24,3,15,20,3,16,15,2,13,23,2,19,13,5,19,17,3,21,13,1,22,8,2,23
3848640,de_train,0,1,16,8,1,16,5,3,17,11,2,15,8,0,17,6,2,17,18,6,8,24,3,7,14,5,9,14,3,8,12,1,6
3848654,de_train,1,16,8,28,0,12,22,2,15,16,3,19,12,5,17,16,4,16,18,2,18,16,2,22,15,1,18,13,2,19,17,1,18
3848715,de_inferno,1,16,9,31,4,16,18,3,16,22,2,14,16,1,18,11,0,17,17,4,19,18,1,17,16,4,23,17,0,18,13,1,21
3848716,de_nuke,1,16,4,21,4,10,16,5,11,18,3,11,18,2,11,11,3,13,11,2,17,10,2,16,11,1,17,14,0,17,10,2,18
3852108,de_inferno,1,16,7,20,3,16,23,2,10,21,1,9,22,3,12,14,3,14,17,1,21,16,2,19,8,3,22,6,3,21,14,0,17
3852850,de_dust2,0,13,16,21,2,21,24,5,19,13,3,21,21,4,21,11,4,20,26,9,19,23,2,20,21,3,16,17,0,17,15,4,18
3855127,de_nuke,1,16,7,22,2,14,15,1,12,17,3,10,22,1,7,14,3,14,16,2,19,16,0,17,11,3,19,8,1,17,6,3,18
3855333,de_inferno,0,10,16,20,3,18,17,3,19,16,5,20,12,2,18,15,2,18,24,5,16,21,4,17,15,3,17,18,2,14,15,1,16
3855334,de_inferno,0,11,16,23,4,19,17,2,20,9,1,17,16,2,20,15,1,18,18,3,15,20,2,17,26,3,12,13,5,18,16,3,18
3856796,de_dust2,1,16,12,28,3,22,22,3,18,20,5,18,21,3,19,10,3,20,26,5,18,19,2,21,18,2,20,16,6,22,18,5,20
3861112,de_inferno,0,4,16,12,2,17,6,1,18,15,1,17,2,2,17,13,0,18,24,3,9,20,2,8,14,4,13,16,2,7,11,4,11
3861646,de_season,1,16,13,29,6,20,32,3,17,17,4,18,24,5,19,16,5,20,27,2,20,17,2,26,19,2,22,21,5,25,10,6,26
3864014,de_inferno,1,16,11,29,4,13,19,4,17,20,2,16,25,3,16,12,5,17,16,7,20,26,3,22,15,7,23,7,2,20,15,3,20
3864727,de_dust2,1,16,13,23,8,17,24,2,20,18,2,20,19,4,16,20,4,18,22,2,21,25,2,18,20,2,22,13,3,24,11,0,19
3864908,de_inferno,0,5,16,17,1,17,12,0,16,12,1,18,11,2,19,8,0,17,18,4,10,22,4,10,14,2,13,20,1,11,13,6,16
3871339,de_dust2,1,16,9,27,4,12,19,6,16,21,1,12,16,2,12,16,2,15,20,3,16,16,2,20,11,1,21,11,4,23,9,1,19
3905609,de_dust2,0,5,16,15,2,16,7,1,20,15,4,18,14,3,19,10,0,17,23,0,10,19,2,15,17,5,15,19,2,12,12,0,10
3905770,de_mirage,1,16,12,34,0,17,12,2,13,25,2,19,13,4,20,13,2,18,30,2,16,11,3,22,17,2,19,14,2,21,15,0,19
3905783,de_train,1,16,10,14,7,14,19,2,16,26,2,16,21,5,15,11,2,17,18,2,19,16,4,19,18,2,17,14,1,19,12,5,18
3905992,de_mirage,1,16,12,22,3,18,27,6,14,16,10,22,24,1,15,15,3,17,24,3,21,16,2,19,19,5,22,16,3,21,11,7,21
3905993,de_train,0,11,16,17,4,19,20,1,22,12,6,23,16,2,20,13,2,20,25,6,15,25,2,15,20,5,17,18,6,15,16,4,17
3906032,de_mirage,1,16,0,18,4,6,19,6,8,15,3,6,15,1,8,13,0,5,6,1,16,7,0,16,10,0,16,5,1,16,5,1,16
3906033,de_cache,1,16,3,28,3,12,21,1,5,12,2,10,12,2,9,11,0,9,7,3,18,7,2,18,13,1,17,8,0,15,9,1,16
3906795,de_cache,0,13,16,20,2,21,20,3,21,19,4,23,15,4,23,16,1,18,30,1,17,30,3,19,16,2,17,17,5,18,11,6,19
3906796,de_nuke,1,16,12,28,3,17,17,2,19,20,9,17,14,1,23,18,4,20,27,1,17,25,2,20,17,2,21,16,3,19,11,5,20
3906807,de_inferno,0,10,16,16,2,18,20,0,21,14,3,20,22,0,20,12,0,19,26,2,16,26,1,14,16,7,18,15,4,16,14,3,20
3907036,de_season,1,16,13,23,5,20,22,5,23,21,3,19,20,4,22,18,3,21,24,6,22,26,5,20,20,2,19,16,6,21,16,4,22
3907038,de_inferno,0,10,16,28,2,21,19,1,19,17,3,17,11,2,21,10,1,23,29,0,15,30,1,17,15,5,17,17,3,16,10,4,21
3907046,de_dust2,0,7,16,8,6,20,20,1,17,8,2,18,12,1,19,12,2,19,20,6,9,23,2,11,21,4,15,15,3,14,13,4,11
3907474,de_cache,1,16,11,29,4,14,20,4,17,20,4,17,12,10,20,20,2,19,19,4,22,27,1,19,17,3,18,11,1,20,13,2,22
3907475,de_season,0,10,16,18,4,25,15,3,19,11,2,22,10,1,20,18,4,18,25,1,15,17,4,13,25,4,15,17,1,13,20,6,16
3907514,de_mirage,0,14,16,29,3,23,18,5,23,15,2,16,19,4,18,15,6,19,21,5,19,24,5,19,21,3,20,12,7,20,21,2,18
3907920,de_cache,0,12,16,21,5,21,19,3,17,17,7,17,20,0,18,14,4,19,27,3,19,17,4,17,14,5,19,19,5,17,14,6,19
3907927,de_cache,0,13,16,27,3,21,19,6,23,13,5,20,17,1,24,21,2,19,29,2,18,18,8,21,18,4,21,17,5,19,23,1,18
3907928,de_inferno,0,12,16,15,4,22,18,9,22,24,0,21,16,2,21,17,2,21,20,2,16,29,1,15,13,9,22,31,1,18,14,4,19
3908750,de_cache,1,16,12,21,7,22,27,3,18,19,3,20,22,1,20,15,0,21,25,8,24,22,3,18,18,2,23,22,1,18,13,1,21
3908751,de_inferno,1,16,9,23,2,20,23,2,12,17,4,14,12,2,12,16,2,14,13,2,17,14,2,20,17,2,19,18,0,18,10,0,17
3909014,de_cache,0,10,16,16,5,21,22,1,20,17,1,21,14,3,20,7,4,20,27,5,21,24,3,16,24,3,12,13,3,13,14,3,14
3909015,de_mirage,0,10,16,15,7,21,19,3,20,19,4,19,19,3,19,16,3,22,23,1,15,21,2,20,21,2,16,15,4,17,21,2,21
3909257,de_dust2,1,16,13,22,4,20,21,4,16,21,4,16,27,1,21,10,2,25,30,3,21,24,7,23,17,5,19,14,0,22,13,1,17
3909258,de_train,1,16,13,22,7,22,24,5,21,22,5,20,21,2,19,19,5,20,25,4,19,24,7,23,17,1,24,22,3,20,14,3,22
3995873,de_nuke,0,2,16,9,0,18,6,3,18,5,2,17,8,1,17,8,1,18,16,9,8,26,0,7,22,2,6,11,3,9,12,5,6
3995875,de_nuke,1,16,7,26,5,14,27,5,11,12,5,17,20,4,14,15,3,14,23,2,21,18,0,21,11,3,19,11,6,20,7,1,20
3995876,de_nuke,1,16,4,29,2,8,20,1,10,11,1,9,13,1,14,17,1,9,12,0,20,12,0,18,6,2,17,9,3,17,11,2,18
3995878,de_nuke,1,16,9,28,4,17,20,1,17,19,5,13,18,6,14,13,4,15,19,2,20,14,4,21,16,2,19,18,6,18,9,2,20
3995879,de_nuke,0,1,16,6,0,17,5,2,16,10,1,17,14,2,17,5,2,17,16,7,14,20,3,6,20,2,5,13,7,8,15,3,7
3995880,de_nuke,1,16,14,26,4,22,23,4,20,33,8,18,16,2,22,13,4,19,23,6,22,24,1,22,14,7,17,26,7,25,14,2,25
3995883,de_nuke,1,16,1,20,3,10,22,0,2,15,4,7,11,3,10,11,4,6,6,4,15,6,2,15,9,1,17,5,0,15,9,1,17
3995885,de_nuke,0,1,16,5,1,16,3,0,15,5,0,16,4,1,16,7,1,16,25,4,5,19,3,4,20,2,6,8,2,4,7,0,5
3995887,de_nuke,1,16,0,19,6,6,20,2,3,12,3,7,18,1,6,10,1,5,5,1,16,5,4,16,9,0,16,2,0,16,6,0,15
3995890,de_nuke,0,5,16,15,3,18,14,1,19,6,2,19,8,1,18,10,0,16,23,4,10,15,2,12,18,2,12,15,3,9,19,5,10
3995893,de_nuke,1,16,2,28,0,7,21,4,9,18,1,9,14,3,7,7,2,6,8,2,18,13,3,17,6,0,18,5,2,17,5,0,18
3995894,de_nuke,1,16,13,31,4,18,25,6,21,27,1,18,13,5,20,8,3,18,23,2,16,16,2,21,19,1,23,19,1,22,18,2,22
3995895,de_nuke,0,14,16,27,1,20,18,2,20,21,2,16,19,3,16,10,4,21,22,1,23,24,2,16,21,1,19,14,5,17,12,4,20
3995896,de_nuke,1,16,12,23,2,20,22,2,17,21,1,19,19,4,19,12,3,20,25,1,17,21,1,19,22,1,21,15,6,20,12,2,20
3995897,de_nuke,0,12,16,29,3,19,15,4,19,14,2,22,15,0,19,15,6,19,21,4,13,26,2,17,20,1,21,17,1,18,14,5,19
3995900,de_nuke,1,16,12,26,3,17,24,6,21,15,6,14,20,9,18,21,5,18,16,3,24,19,4,18,14,4,22,21,2,19,18,2,23
3995901,de_nuke,0,7,16,17,0,18,13,2,19,12,4,19,15,3,18,6,0,20,19,3,15,27,3,12,22,2,12,12,5,12,13,1,12
3995903,de_nuke,0,12,16,28,4,19,23,5,20,15,2,22,15,7,23,15,2,21,32,3,17,24,2,21,19,2,18,14,9,18,16,2,22
3995905,de_nuke,0,9,16,21,4,18,19,3,18,14,1,21,14,3,21,15,2,22,24,4,15,22,5,18,19,4,16,27,0,15,8,6,19
3995906,de_nuke,0,12,16,20,1,23,23,2,18,18,3,17,21,3,19,12,5,22,28,4,19,27,3,18,17,4,18,16,5,17,11,6,22
3995907,de_nuke,0,0,16,3,1,16,8,1,16,4,0,16,6,1,15,2,3,16,19,3,5,17,1,5,16,6,4,15,3,6,12,1,3
3995908,de_nuke,1,16,4,21,2,9,23,3,13,18,3,13,9,3,8,13,2,10,13,0,17,9,1,17,13,1,18,8,2,17,10,2,16
3995910,de_nuke,1,16,0,25,1,3,14,4,8,14,1,4,13,2,4,12,3,6,4,0,16,5,2,16,3,0,16,6,0,15,7,1,15
3995911,de_nuke,1,16,9,18,2,15,23,8,16,27,1,10,21,4,13,9,6,15,12,4,21,16,1,17,11,3,19,20,2,21,10,1,21
3995912,de_nuke,1,16,7,21,4,13,26,2,11,22,4,13,17,1,15,9,6,8,22,0,19,8,5,19,12,2,19,8,2,19,10,2,20
3995913,de_nuke,0,4,16,7,2,19,11,1,18,9,3,17,8,3,20,6,2,20,21,2,8,29,1,9,17,1,10,15,4,8,12,2,8
3995914,de_nuke,1,16,11,30,3,14,27,5,20,11,3,20,18,4,15,22,3,13,18,4,20,23,3,21,19,3,20,14,3,23,8,5,24
3995916,de_nuke,1,16,9,23,3,20,20,5,18,18,0,13,18,5,18,15,1,15,23,3,19,17,5,19,17,3,18,15,1,18,12,4,21
3995917,de_nuke,0,1,16,11,0,16,5,1,17,6,2,16,8,3,16,3,0,17,20,4,8,17,2,6,21,0,6,11,5,4,13,3,9
3995920,de_nuke,0,6,16,14,1,19,13,3,18,15,0,16,7,1,18,9,2,18,18,5,12,23,4,14,17,4,12,11,6,10,19,0,10
3995921,de_nuke,1,16,13,20,4,20,20,5,22,28,3,17,23,4,16,15,3,21,25,4,23,20,3,24,16,1,18,16,6,17,19,1,24
3995922,de_nuke,1,16,10,23,5,14,24,2,14,25,4,15,18,5,14,14,5,16,11,5,21,20,3,21,17,1,19,12,4,22,12,1,21
3995923,de_nuke,0,5,16,16,4,20,12,1,16,14,0,18,9,2,20,7,2,17,19,6,10,15,5,11,19,2,14,21,2,8,12,2,15
3995924,de_nuke,0,7,16,16,2,16,14,2,20,10,0,19,14,0,17,9,1,19,33,4,13,20,4,13,17,4,13,13,1,12,8,3,12
3995925,de_nuke,1,16,9,32,3,15,18,4,18,17,4,17,21,1,16,17,3,14,20,2,22,14,2,21,13,6,21,13,2,21,17,1,20
3995926,de_nuke,1,16,1,28,0,5,12,4,10,17,1,3,13,1,6,10,2,7,6,1,17,9,0,16,7,1,15,5,0,16,4,1,16
3995927,de_nuke,1,16,8,28,7,16,18,3,14,20,2,11,16,2,16,12,2,13,13,4,18,12,3,20,17,4,19,15,3,19,13,1,19
3995928,de_nuke,1,16,6,24,7,11,27,3,9,24,1,12,10,2,10,11,2,11,18,1,18,7,3,20,5,1,18,12,1,21,11,1,19
3995929,de_nuke,1,16,5,23,3,10,16,3,11,24,3,11,17,4,12,13,4,11,16,4,19,12,2,20,16,0,17,9,1,18,2,3,19
3995930,de_nuke,0,5,16,13,0,18,11,0,20,8,1,20,11,1,19,6,0,19,28,4,9,22,3,8,19,6,11,17,2,8,10,2,13
3995931,de_nuke,1,16,10,24,4,14,20,5,16,19,6,16,19,0,17,12,4,18,18,5,19,11,3,18,19,1,19,18,3,20,15,0,19
3995932,de_nuke,0,8,16,14,2,16,14,3,18,18,3,19,14,1,19,13,2,19,25,2,15,17,1,14,21,3,14,15,6,16,11,0,14
3995933,de_nuke,0,2,16,5,2,17,8,1,15,10,3,17,10,1,18,2,0,17,23,1,8,18,3,2,18,2,9,15,5,7,10,3,9
3995934,de_nuke,0,6,16,26,1,18,6,4,19,9,1,18,16,5,15,15,1,17,26,3,11,17,3,14,12,2,19,17,4,16,15,2,12
3995935,de_nuke,0,5,16,7,1,17,10,2,17,13,1,18,6,3,20,14,3,17,22,2,9,23,2,9,21,5,10,13,2,11,10,5,13
3995936,de_nuke,1,16,1,18,5,9,22,0,3,17,3,11,14,4,7,12,1,7,6,1,16,14,1,16,4,0,17,6,0,17,6,1,17
3995937,de_nuke,1,16,11,28,7,16,26,5,12,25,1,15,10,2,18,9,2,16,17,10,19,18,3,21,17,0,19,13,3,19,12,3,21
3995938,de_nuke,0,6,16,10,3,21,13,1,19,15,2,18,14,2,17,6,1,17,22,3,12,21,6,8,25,0,9,11,3,16,13,4,13
3995939,de_nuke,1,16,3,16,5,8,13,4,8,22,4,6,21,2,5,17,5,11,7,3,18,6,0,18,8,1,19,6,0,17,10,0,18
3995942,de_nuke,0,1,16,9,1,16,8,2,16,3,1,16,3,1,17,6,0,16,17,4,8,18,3,7,19,4,5,16,2,4,11,2,5
3995943,de_nuke,1,16,2,23,5,5,18,2,8,22,0,2,11,3,8,6,3,7,8,0,16,8,1,15,4,1,15,6,0,17,4,1,17
3995944,de_nuke,1,16,0,25,1,3,19,0,4,16,0,0,13,1,8,7,5,3,4,0,16,1,1,16,5,0,16,3,0,16,5,3,16
3995945,de_nuke,0,1,16,6,2,15,9,0,16,7,0,16,6,1,15,3,0,17,23,4,4,14,6,7,17,2,6,14,2,7,11,3,7
3995946,de_nuke,1,16,1,23,2,13,15,1,6,16,2,9,14,4,7,12,1,10,6,1,16,10,3,16,11,2,16,9,0,16,8,0,16
3995947,de_nuke,1,16,12,27,3,13,26,3,17,14,6,18,20,3,18,15,5,19,24,5,19,17,4,24,16,2,18,16,2,19,11,2,22
3995948,de_nuke,0,10,16,31,2,19,12,7,20,10,5,22,13,4,21,11,1,22,22,1,14,18,2,15,24,1,18,23,3,17,17,2,15
3995951,de_nuke,0,6,16,11,1,18,12,2,16,16,3,21,13,1,17,8,3,20,20,4,13,20,5,9,24,2,14,16,2,11,12,3,13
3995953,de_nuke,1,16,10,19,5,14,28,0,14,16,4,15,12,4,16,22,1,17,23,0,15,15,3,20,13,5,22,14,1,19,10,3,21
3995954,de_nuke,0,13,16,16,6,22,25,1,15,22,2,21,20,2,20,19,2,23,25,2,23,21,5,22,18,5,21,24,1,21,13,2,15
3995956,de_nuke,0,3,16,10,0,16,13,2,18,6,2,17,15,2,17,10,4,18,25,2,7,20,4,10,11,5,12,17,2,11,13,1,14
3995957,de_nuke,1,16,1,14,8,7,25,1,2,24,1,4,10,7,6,9,5,10,8,2,16,9,0,17,4,1,16,3,2,17,5,0,17
3995958,de_nuke,0,1,16,10,0,16,12,0,16,9,2,17,5,3,17,3,2,16,15,5,10,13,6,5,24,1,6,12,5,10,18,3,8
3995960,de_nuke,0,7,16,17,2,18,16,1,18,11,1,18,10,1,19,11,3,20,22,5,11,20,3,13,20,2,13,11,4,14,20,3,14
3995961,de_nuke,1,16,7,23,6,14,25,3,12,14,6,15,17,3,14,18,0,15,17,1,17,18,1,19,12,3,19,15,1,20,7,4,22
3995962,de_nuke,1,16,4,18,3,10,15,1,12,17,5,10,15,0,11,17,3,10,12,4,17,13,2,16,12,4,17,9,4,17,6,1,16
3995963,de_nuke,0,2,16,7,0,17,12,3,17,15,0,16,6,3,15,2,2,18,19,3,9,20,3,6,17,2,11,16,3,8,11,5,9
3995967,de_nuke,0,8,16,16,3,19,17,1,22,11,2,19,14,5,19,10,3,18,25,3,13,19,3,15,16,5,13,20,2,13,17,7,14
3995969,de_nuke,1,16,9,19,5,18,28,3,13,16,6,17,22,2,13,13,3,17,18,2,20,18,6,18,14,6,19,14,5,23,14,2,18
3995970,de_nuke,1,16,2,19,3,6,21,4,6,14,5,6,18,1,4,9,0,4,6,1,16,7,0,16,4,0,17,4,1,17,5,0,16
3995971,de_nuke,1,16,1,23,3,6,16,3,10,16,1,4,14,1,3,12,4,3,5,4,16,6,2,16,4,2,17,7,0,16,1,1,16
3995972,de_nuke,0,7,16,16,3,18,19,3,17,9,2,21,5,1,19,8,2,21,27,6,10,23,3,10,19,6,11,13,4,12,14,3,14
3995973,de_nuke,0,11,16,19,4,20,15,7,21,17,4,21,22,3,20,15,3,23,23,5,20,18,2,17,22,5,17,28,2,16,14,5,20
3995975,de_nuke,1,16,4,18,3,11,21,2,5,17,4,8,16,2,9,10,2,8,9,3,17,8,1,15,11,1,16,7,1,17,6,1,17
3995977,de_nuke,0,0,16,9,1,16,6,0,15,4,3,16,3,0,15,4,3,16,27,1,5,18,2,3,17,2,3,10,2,6,6,5,9
3995978,de_nuke,0,8,16,20,0,17,13,2,21,10,3,20,8,4,21,10,0,20,30,3,13,18,1,11,23,5,14,17,3,12,11,4,11
3995981,de_nuke,1,16,14,31,5,22,27,1,20,20,3,20,15,6,21,11,3,19,21,7,24,28,6,22,25,1,19,14,1,20,14,3,20
3995983,de_nuke,0,4,16,11,2,18,8,5,20,17,2,17,8,2,18,5,0,18,18,5,13,25,5,15,18,5,7,15,1,7,15,3,8
3995987,de_nuke,1,16,7,19,1,12,17,4,11,21,2,14,16,3,11,16,3,15,18,4,17,9,4,20,16,1,18,9,3,18,11,1,17
3995988,de_nuke,0,3,16,8,0,17,5,2,17,6,1,16,13,1,16,9,1,18,18,7,10,19,1,8,20,1,7,13,4,10,13,2,6
3995989,de_nuke,1,16,3,17,6,9,26,1,9,15,5,10,17,4,7,9,1,7,10,3,17,9,1,17,9,2,16,8,0,16,6,1,18
3995992,de_nuke,0,4,16,13,4,19,10,4,18,10,1,16,7,1,17,10,0,18,26,0,9,19,3,7,23,0,12,14,2,10,6,3,12
3995995,de_nuke,1,16,3,23,2,6,21,2,10,12,7,5,10,5,10,22,4,7,10,0,17,11,1,17,7,2,18,4,5,19,6,0,18
3995996,de_nuke,0,1,16,9,2,16,9,1,17,7,1,17,10,1,17,5,2,17,16,4,11,18,5,7,19,3,7,13,2,7,18,3,8
3996002,de_nuke,1,16,10,32,3,11,29,4,19,12,9,18,16,2,17,12,1,19,22,5,19,14,7,21,20,5,20,16,3,21,12,2,20
3996004,de_nuke,0,5,16,21,4,17,18,5,17,9,1,17,7,1,18,4,2,18,20,3,13,20,1,15,21,3,9,11,3,13,13,2,10
3996005,de_nuke,1,16,7,31,5,12,29,3,11,11,4,14,14,2,11,12,1,11,17,2,19,13,2,20,6,3,20,13,0,19,10,2,19
3996006,de_nuke,0,13,16,18,4,24,29,4,20,13,5,24,16,5,24,12,0,22,33,4,18,30,4,16,24,3,17,16,3,19,10,4,19
3996007,de_nuke,0,8,16,10,5,21,19,3,18,14,4,19,12,3,21,10,2,19,23,4,11,17,6,12,16,5,14,21,4,16,20,2,12
3996009,de_nuke,0,7,16,16,3,19,24,1,21,11,4,19,10,1,19,3,2,19,25,2,11,20,4,17,30,0,10,11,4,12,11,1,15
3996010,de_nuke,0,3,16,15,0,17,7,0,18,4,3,16,3,0,15,5,1,17,19,4,4,25,3,7,16,3,7,13,2,10,10,6,6
3996011,de_nuke,0,13,16,16,10,21,28,2,20,17,0,19,16,1,20,14,3,17,17,3,19,26,2,18,27,1,19,12,7,17,15,2,18
3996013,de_nuke,0,11,16,18,4,21,23,4,22,13,2,19,11,4,18,20,3,18,28,9,20,22,4,18,15,4,17,16,1,15,17,0,16
3996015,de_nuke,1,16,9,27,7,13,14,3,15,18,2,12,20,1,14,14,0,14,23,4,18,11,4,19,9,4,17,12,1,18,13,1,21
3996016,de_nuke,1,16,13,23,5,18,28,3,17,22,3,16,19,6,20,18,5,23,24,1,20,17,5,22,25,1,26,13,3,22,15,1,20
3996017,de_nuke,1,16,1,20,2,7,17,2,5,15,1,6,15,3,6,15,3,4,7,2,17,6,0,16,4,2,17,3,1,16,8,2,16
3996019,de_nuke,0,8,16,16,3,21,11,2,20,18,3,16,11,1,17,10,1,21,27,1,11,16,2,15,17,3,14,12,5,14,22,1,12
3996020,de_nuke,0,0,16,7,1,16,10,1,16,4,1,16,5,1,16,3,1,16,19,2,8,20,3,5,16,2,1,14,3,8,11,5,7
3996021,de_nuke,1,16,4,27,2,10,17,3,10,16,4,10,17,4,14,12,2,10,13,1,16,13,3,20,11,3,19,11,0,17,6,1,18
3996022,de_nuke,1,16,13,29,3,20,19,2,18,16,4,20,20,2,24,12,3,22,27,2,20,23,4,22,21,6,18,22,2,18,11,4,19
3996023,de_nuke,1,16,8,21,4,15,22,4,17,19,6,12,22,5,16,12,2,14,19,5,19,11,4,20,15,1,21,11,0,17,18,0,20
3996025,de_nuke,0,6,16,17,4,18,8,3,18,11,2,15,12,1,17,8,1,18,30,0,7,16,6,13,14,1,11,15,1,15,11,1,11
